Les Étrennes du diable, revue-vaudeville en 2 actes et 4 tableaux, par M. Alexandre Flan... [Paris, Théâtre du Luxembourg, 27 décembre 1852.] | Gallica	1
Histoire de la magie : avec une exposition claire et précise de ses procédés, de ses rites et de ses mystères : avec 18 pl. représentant 90 fig. / par Éliphas Lévi,... | Gallica	1
Les soirées du Lido / par Roger de Beauvoir | Gallica	1
Catalogue de statues, bustes, statuettes et médaillons... : oeuvres de M. Cordier,... / [expert] Francis Petit | Gallica	1
Les proscrits de Sicile / par Emmanuel Gonzalès | Gallica	1
Le corsaire : ballet-pantomime en trois actes / de MM. de Saint-Georges et Mazilier ; musique de M. A. Adam | Gallica	1
Histoire des révolutions de Portugal / par Vertot | Gallica	1
Littérature étrangère. Écrivains et poètes modernes, par Saint-René Taillandier | Gallica	1
Catalogue de tableaux, gravures, curiosités... dont la vente... aura lieu par suite de décès de M. de L...... / [expert] Ch. Rouillard | Gallica	1
Registre criminel du Châtelet de Paris, du 6 septembre 1389 au 18 mai 1392. Tome 2 / publ. pour la première fois par la Société des bibliophiles françois ; observations préliminaires signées H. D.-A. [Henri Duplès-Agier] | Gallica	1
Complainte de la Samaritaine | Gallica	1
La cité de Carcassonne et les trésors des Wisigoths / [signé F. Jaffus] | Gallica	1
Poésies de Pierre Granier,.... Volume 3 | Gallica	1
Légendes pour les enfants (2e éd.) / arrangées par Paul Boiteau ; et ill. de 42 vignettes par Bertall | Gallica	1
